date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,1 Bedroom in Marina Del Rey - Patio/Balcony - Quartz Countertops - Gym,https://losangeles.craigslist.org/wst/apa/d/venice-bedroom-in-marina-del-rey-patio/7579679413.html,"$3,600",1br,750,Marina Del Rey Venice Beach,1,"['air conditioning', 'cats are OK - purrr', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,2 Bedroom 2 Bath in Miracle Mile | 2 Weeks Free | Balcony | Pool,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-miracle/7579679309.html,"$3,236",2br,1200,Miracle Mile,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,"Luxury Apartments in the Heart of Downtown, Visit The Crest today!",https://losangeles.craigslist.org/lgb/apa/d/long-beach-luxury-apartments-in-the/7579675235.html,"$4,196",2br,1218,Long Beach,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/17,"1/bd 1/ba, Large closets, Located in Long Beach",https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-ba-large-closets-located/7578919039.html,"$2,342",1br,656,long beach / 562,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,Move into This One-Bedroom Apt. with a Balcony & a Walk-In Closet!,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-move-into-this-one-bedroom-apt/7579679146.html,"$2,295",1br,700,SHERMAN OAKS,1,"['air conditioning', 'application fee details: $52.00 per person over the age of 18', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'carport', 'rent period: monthly']"
1/17,AMAZING LOCATION! Remodeled Studio / =^.^= Pets Welcome! Open House!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-location-remodeled/7579661893.html,"$1,425",0br,,DTLA / Los Angeles / Westlake District,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/17,"Powerball Carpeting, Outdoor Fireplace, Granite Countertops",https://losangeles.craigslist.org/lac/apa/d/los-angeles-powerball-carpeting-outdoor/7576750356.html,"$2,719",2br,943,"505 N. Figueroa St., Los Angeles, CA",2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"HIGH CEILING, Open, Charming House with Private Patio!",https://losangeles.craigslist.org/lac/apa/d/los-angeles-high-ceiling-open-charming/7575709426.html,"$2,850",1br,,Echo Park,1,"['air conditioning', 'application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
1/17,Bright 2bed/1bath with BALCONY and PARKING!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-2bed-1bath-with/7575710093.html,"$2,700",2br,,Echo Park,1,"['air conditioning', 'application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/17,"Air Conditioning, SS Appliances, Renovated 2 Bedroom in WEST L.A",https://losangeles.craigslist.org/wst/apa/d/los-angeles-air-conditioning-ss/7579678661.html,"$2,795",2br,850,West Los Angeles/Mar Vista,2,"['air conditioning', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
