date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
12/31,Unfurnished 3-Bedroom House for Rent,https://austin.craigslist.org/apa/7573480825.html,"$2,100",3br,1168,Round Rock,2,"['air conditioning', 'house', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/31,"Vinyl Plank Hardwood Flooring, Designer Paint Colors, Karaoke Room",https://austin.craigslist.org/apa/7566837487.html,"$1,075",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/31,"Close to Dell Diamond (5 miles), Patio, Barbecues & Picnic Areas",https://austin.craigslist.org/apa/7568980162.html,"$1,775",4br,1236,"2500 Louis Henna Boulevard, Round Rock, TX",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/31,"Newly Renovated, Karaoke Room, Resort Style Swimming Pool",https://austin.craigslist.org/apa/7567729672.html,"$1,070",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/31,"4 bedroom house near downtown, Short Term Lease",https://austin.craigslist.org/apa/7571604290.html,"$5,000",4br,1300,"Short Term lease 1 month, 3 month, 6 month lease+",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
12/31,"Zilker Park studio, Old South Austin Charm, new remodel",https://austin.craigslist.org/apa/7572108207.html,"$1,345",,400,Barton Hills walk to Lady Bird Lake,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly']"
12/31,"78704 Travis Heights, near SOCO and Lady Bird Lake",https://austin.craigslist.org/apa/7571795686.html,"$1,425",2br,750,"Austin, Travis Heights, 1 exit south of downtown",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/31,"Pet Friendly (Pet Fees Apply), Online Payments accepted, Karaoke Room",https://austin.craigslist.org/apa/7569183024.html,"$1,070",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/31,100% WOOD Flrs__Gated Community__Granite/Stainless-GAS Cooking,https://austin.craigslist.org/apa/7563668232.html,"$2,995",3br,,Belterra,2.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'listed by: Trinity Texas Property Mgmt', 'attached garage', 'rent period: monthly']"
12/31,SPECTACULAR Luxury__MASSIVE Deck__TONS of Nat Light__QUIET Cul-de-Sac,https://austin.craigslist.org/apa/7563581784.html,"$5,500",4br,,St Elmo,3.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'listed by: Diggs Realty, LLC', 'attached garage', 'rent period: monthly']"
12/31,ALL BILLS Paid__WD Incl__Original WOOD Flr__TONS of Light__GAS Cooking,https://austin.craigslist.org/apa/7566107154.html,"$2,950",2br,,Clarksville,1,"['dogs are OK - wooof', 'house', 'w/d in unit', 'listed by: JB Goodwin', 'off-street parking', 'rent period: monthly']"
12/30,"Fully Equipped Kitchen, Fully Renovated Apartment, New Light Fixtures",https://austin.craigslist.org/apa/7571654471.html,"$1,099",1br,351,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Updated interior, Spacious Townhomes, Gas Heating",https://austin.craigslist.org/apa/7569089658.html,"$1,775",4br,1236,"2500 Louis Henna Boulevard, Round Rock, TX",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Newly Renovated, 2 Gyms with State of the Art E, -20 No Dishwasher",https://austin.craigslist.org/apa/7572097910.html,"$1,075",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,Beautifully Updated Home on expansive corner lot,https://austin.craigslist.org/apa/7573463796.html,"$2,200",4br,1555,Pflugerville - Sarah's Creek,2.5,"['house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
