date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
12/30,UPSCALE LIVING IN LOWER NOB HILL 1BD 1BA WITH W/D IN UNIT,https://sfbay.craigslist.org/sfc/apa/7572748402.html,"$2,895",1br,,Lower Nob Hill,1,"['application fee details: $35 one-time application processing fee when you apply', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
12/30,STUNNING UPDATES IN RUSSIAN HILL 2B 1BA GEM~ W/D IN UNIT,https://sfbay.craigslist.org/sfc/apa/7572748144.html,"$3,995",2br,,Russian Hill,1,"['application fee details: $35 one-time application fee when you apply', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
12/30,EXCEPTIONAL NORTH BEACH 1BD 1BA WITH VIEWS AND W/D IN UNIT,https://sfbay.craigslist.org/sfc/apa/7572747946.html,"$4,395",2br,,North Beach,2,"['application fee details: $35 one-time application processing fee when you apply', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
12/30,PAC HEIGHTS MID-CENTURY MODERN 3BD 2BA WITH W/D IN UNIT,https://sfbay.craigslist.org/sfc/apa/7572747740.html,"$5,195",3br,,Pacific Heights,2,"['application fee details: $35 one-time application processing fee when you apply', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
12/30,"FULLY FURNISHED, 3month min, Walk to waterfront gym 24hr drmn, w/dryer",https://sfbay.craigslist.org/sfc/apa/7564788676.html,"$3,300",1br,,SOMA / south beach,1,"['furnished', 'condo', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
12/30,"4-8 Weeks FREE Limited-time Promo. Appliances Incl., City View&More!",https://sfbay.craigslist.org/sfc/apa/7573436166.html,"$3,351",1br,582,lower nob hill,1,"['open house dates', 'saturday 2022-12-31', 'monday 2023-01-02', 'tuesday 2023-01-03']"
12/30,"4-8 Weeks FREE Limited-time Promo. Appliances Incl., City View&More!",https://sfbay.craigslist.org/sfc/apa/7573435757.html,"$2,354",,472,lower nob hill,1,"['open house dates', 'saturday 2022-12-31', 'monday 2023-01-02', 'tuesday 2023-01-03']"
12/30,"Public art plaza, Bike Storage & Repair",https://sfbay.craigslist.org/sfc/apa/7566146800.html,"$4,301",2br,792,SOMA / south beach,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Pre-wired for telephone, data and TV, Bike share, Roller shades",https://sfbay.craigslist.org/sfc/apa/7573435378.html,"$5,927",2br,1196,SOMA / south beach,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'valet parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,Immediate Move in by 12/31 Get 1 month free + reduced deposit of 250,https://sfbay.craigslist.org/sfc/apa/7573434779.html,"$2,798",1br,590,lower nob hill,1,"['apartment', 'laundry on site', 'carport', 'rent period: monthly']"
12/30,Spacious newly renovated 2BR/1BA Pet Friendly + Garage Parking,https://sfbay.craigslist.org/sfc/apa/7573430601.html,"$3,750",2br,1023,inner richmond,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
12/30,"After Specials: Co-working library, Stainless steel appliances",https://sfbay.craigslist.org/sfc/apa/7573434386.html,"$3,713",2br,1042,SOMA / south beach,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"$2500 two bedrooms, 1400, 47 Avenue, Apt.3 , SF CA 94122",https://sfbay.craigslist.org/sfc/apa/7573433281.html,"$2,500",2br,860,sunset / parkside,1,"['open house dates', 'saturday 2022-12-31', 'sunday 2023-01-01', 'saturday 2023-01-07']"
12/30,"$2500 two bedrooms, 1400, 47 Avenue, Apt.3 , SF CA 94122",https://sfbay.craigslist.org/sfc/apa/7573433910.html,"$2,500",2br,860,sunset / parkside,1,"['open house dates', 'saturday 2022-12-31', 'sunday 2023-01-01', 'saturday 2023-01-07']"
12/30,Luxury - 1 bedroom - Parking Available - Storage Cage -,https://sfbay.craigslist.org/sfc/apa/7569187457.html,"$4,200",1br,607,financial district,1,"['air conditioning', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
12/30,"$2500 two bedrooms, 1400, 47 Avenue, Apt.3 , SF CA 94122",https://sfbay.craigslist.org/sfc/apa/7572730469.html,"$2,500",2br,860,sunset / parkside,1,"['open house dates', 'saturday 2022-12-31', 'sunday 2023-01-01', 'saturday 2023-01-07']"
12/30,Free Blazing Fast Wifi Sunset 2 Bed/1 Bath Apt With Gorgeous Backyard,https://sfbay.craigslist.org/sfc/apa/7573429201.html,"$2,200",2br,,sunset / parkside,1,"['apartment', 'laundry on site', 'no smoking', 'street parking', 'rent period: monthly']"
12/30,"Two bedrooms, 155 at 20 Ave. Apt 2, SF, CA",https://sfbay.craigslist.org/sfc/apa/7573431949.html,"$2,850",2br,860,richmond / seacliff,1,"['open house dates', 'saturday 2022-12-31', 'sunday 2023-01-01', 'saturday 2023-01-07']"
12/30,"Sunset District apartment walk to UCSF, GG Park. Mins to SF FiDi",https://sfbay.craigslist.org/sfc/apa/7573432099.html,"$3,320",2br,940,inner sunset / UCSF,1,"['apartment', 'laundry in bldg', 'attached garage', 'rent period: monthly']"
