date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/9,"NEWLY RENOVATED ADU GUESTHOUSE, WASHER DRYER, AIR CONDITIONED, PRIVATE",https://losangeles.craigslist.org/sfv/apa/d/mission-hills-newly-renovated-adu/7576097770.html,"$2,250",1br,,************* MISSION HILLS ***************,1,"['duplex', 'w/d in unit', 'street parking', 'rent period: monthly']"
1/9,"HOUSE FOR LEASE, FULLY RENOVATED, CENTRAL AC, GARAGE, SS APPLS, PET OK",https://losangeles.craigslist.org/sfv/apa/d/winnetka-house-for-lease-fully/7576098290.html,"$3,795",3br,,************* WINNETKA ***************,2.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'detached garage', 'rent period: monthly']"
1/9,"*******NEW BUILT TOWNHOMES, 4 BEDS 5 BATHS, GARAGE, PET OK, CENTRAL AC",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-new-built-townhomes-beds-baths/7576098467.html,"$4,995",4br,2400,************* VAN NUYS ****************,5,"['cats are OK - purrr', 'dogs are OK - wooof', 'townhouse', 'w/d hookups', 'attached garage', 'rent period: monthly']"
1/9,"***SPACIOUS HOME, RENOVATED KITCHEN, GARAGE, VIEWS, CENTRAL AC, QUARTZ",https://losangeles.craigslist.org/sfv/apa/d/sylmar-spacious-home-renovated-kitchen/7576099795.html,"$4,300",4br,2300,********************** SYLMAR ***********************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"***SPACIOUS HOME, RENOVATED KITCHEN, GARAGE, VIEWS, CENTRAL AC, QUARTZ",https://losangeles.craigslist.org/sfv/apa/d/sylmar-spacious-home-renovated-kitchen/7576100252.html,"$4,300",4br,2300,********************** SYLMAR ***********************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"FULLY RENOVATED HOME, CENTRAL AC, SS APPLS, QUARTZ COUNTER, PET OK",https://losangeles.craigslist.org/sfv/apa/d/pacoima-fully-renovated-home-central-ac/7576100561.html,"$3,300",3br,,**************** PACOIMA ****************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'off-street parking', 'rent period: monthly']"
1/9,"****FULLY RENOVATED HOME, 4 BEDS 2 BATHS, CENTRAL AC, BACKYARD, PET OK",https://losangeles.craigslist.org/sfv/apa/d/sun-valley-fully-renovated-home-beds/7576100638.html,"$4,300",4br,,***************** SUN VALLEY ******************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"FULLY RENOVATED CONDO, POOL, SPA, CENTRAL AC, HUGE BALCONY, SS APPLS,",https://losangeles.craigslist.org/sfv/apa/d/panorama-city-fully-renovated-condo/7576100729.html,"$2,850",2br,1077,****************** PANORAMA CITY *********************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,"**SPACIOUS 2 BED 1.5 BATH, WOOD FLOOR, CENTRAL AC, GRANITE, FIREPLACE,",https://losangeles.craigslist.org/sfv/apa/d/sunland-spacious-bed-15-bath-wood-floor/7576100885.html,"$2,795",2br,,SUNLAND - TUJUNGA,1.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,******GREAT LOCATION SHERMAN OAKS NEAR VENTURA BLVD 3 BED 2 BATH******,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-great-location-sherman/7576108320.html,"$2,995",3br,,**************SHERMAN OAKS / NEAR VENTURA BLVD**************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
