date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,Sweet Luxury! 2 bedroom apt! 50% off 3 first 3 months! Call now!,https://phoenix.craigslist.org/evl/apa/d/mesa-sweet-luxury-bedroom-apt-50-off/7577942957.html,"$1,775",2br,1134,"1930 S 24th St, Phoenix, AZ",2,"['open house dates', 'friday 2023-01-13', 'saturday 2023-01-14']"
1/17,"Faux Wood Flooring, Clubhouse with Free Wi-Fi, Fireplace",https://phoenix.craigslist.org/evl/apa/d/tempe-faux-wood-flooring-clubhouse-with/7577879370.html,"$1,605",2br,983,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,Crown molding,https://phoenix.craigslist.org/evl/apa/d/chandler-crown-molding/7578565010.html,"$1,540",1br,792,east valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"1/bd 1/ba, Lush landscaped grounds",https://phoenix.craigslist.org/evl/apa/d/tempe-bd-ba-lush-landscaped-grounds/7572257620.html,"$1,395",1br,695,east valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,High Vaulted Ceilings In Your New Beautiful 3 Bedroom Apartment Home,https://phoenix.craigslist.org/cph/apa/d/phoenix-high-vaulted-ceilings-in-your/7573677669.html,"$1,970",3br,1200,15815 S Lakewood Pkwy W,2,"['air conditioning', 'application fee details: Application Fee: $50 (Anyone applying that is 18 or older).', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"3bd 2ba, Built-in linen closet",https://phoenix.craigslist.org/wvl/apa/d/phoenix-3bd-2ba-built-in-linen-closet/7577815965.html,"$1,777",3br,1204,"13625 South 48th Street, Phoenix, AZ",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"2/BD 2/BA, Breakfast bar",https://phoenix.craigslist.org/cph/apa/d/chandler-bd-ba-breakfast-bar/7578569707.html,"$1,628",2br,960,central/south phx,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"On-Call Maintenance, Ceiling fan, Walk-in Closets",https://phoenix.craigslist.org/evl/apa/d/tempe-on-call-maintenance-ceiling-fan/7577067961.html,"$1,605",2br,983,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,Elevate at Discovery park beatiful apartments,https://phoenix.craigslist.org/evl/apa/d/tempe-elevate-at-discovery-park/7575532620.html,"$1,435",2br,811,east valley,2,"['apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/17,"2/bd 2/ba, BBQ/picnic area",https://phoenix.craigslist.org/evl/apa/d/tempe-bd-ba-bbq-picnic-area/7576247338.html,"$1,566",2br,980,east valley,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,Fenced dog park,https://phoenix.craigslist.org/evl/apa/d/chandler-fenced-dog-park/7573625563.html,"$1,406",1br,792,east valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,1 month free! Walkable to Trader Joe's! Luxury 1-2 units! Call now!,https://phoenix.craigslist.org/evl/apa/d/mesa-month-free-walkable-to-trader-joes/7577910237.html,"$1,649",1br,768,"1930 S 24th St, Phoenix, AZ",1,"['open house dates', 'friday 2023-01-13', 'saturday 2023-01-14']"
1/17,"Picnic area with BBQ grills, Fireplace, Granite Countertop",https://phoenix.craigslist.org/evl/apa/d/tempe-picnic-area-with-bbq-grills/7577893837.html,"$1,605",2br,983,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"1BD 1BA, Kitchen breakfast bar",https://phoenix.craigslist.org/evl/apa/d/chandler-1bd-1ba-kitchen-breakfast-bar/7573282907.html,"$1,443",1br,681,east valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"1/bd, Sand volleyball court",https://phoenix.craigslist.org/wvl/apa/d/phoenix-bd-sand-volleyball-court/7575694391.html,"$1,440",1br,732,west valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"1/BD, Smoke-free community",https://phoenix.craigslist.org/wvl/apa/d/phoenix-bd-smoke-free-community/7569749075.html,"$1,403",1br,732,"13625 South 48th Street, Phoenix, AZ",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
